,Outbound Flight Date,Return Flight Date,"Price, €",Outbound Flight Airlines,Outbound Flight Departure Time,Outbound Flight Arrival Time,Outbound Flight Arrival + Days,"Outbound Flight Duration, min",Outbound Flight Stops,Outbound Flight Connecting Airports,Outbound Flight Departure Airport,Outbound Flight Arrival Airport,Return Flight Airlines,Return Flight Departure Time,Return Flight Arrival Time,Return Flight Arrival + Days,"Return Flight Duration, min",Return Flight Stops,Return Flight Connecting Airports,Return Flight Departure Airport,Return Flight Arrival Airport
2093,2024-05-24,2024-05-31,1380,ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,1,1290,1,FRA,HND,VNO
2094,2024-05-24,2024-05-31,1015,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Turkish Airlines,20:35,08:55,1,1665,1,IST,HND,VNO
2095,2024-05-24,2024-05-31,1565,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Japan Airlines + Lufthansa,13:30,13:50,0,1165,1,FRA,NRT,VNO
2096,2024-05-24,2024-05-31,1419,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,1290,1,FRA,HND,VNO
2097,2024-05-24,2024-05-31,1406,Lufthansa,06:00,09:50,1,1310,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,09:50,0,1215,1,FRA,HND,VNO
2098,2024-05-24,2024-05-31,1409,Lufthansa,06:00,09:50,1,1310,1,FRA,VNO,HND,Lufthansa,06:00,09:50,0,1215,1,FRA,HND,VNO
2099,2024-05-24,2024-05-31,1521,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Emirates + LOT,20:35,19:20,0,1335,2,"DXB, WAW",HND,VNO
2100,2024-05-24,2024-05-31,1504,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1165,1,MUC,HND,VNO
2101,2024-05-24,2024-05-31,1520,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Emirates + LOT,11:35,08:55,1,1430,2,"DXB, WAW",NRT,VNO
2102,2024-05-24,2024-05-31,1474,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,1215,2,"MUC, FRA",HND,VNO
2103,2024-05-24,2024-05-31,1579,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Japan Airlines + Lufthansa,13:30,13:50,0,1165,1,FRA,NRT,VNO
2104,2024-05-24,2024-05-31,1557,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,1090,1,FRA,HND,VNO
2105,2024-05-24,2024-05-31,861,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Turkish Airlines,20:35,08:55,1,2345,1,IST,NRT,VNO
2106,2024-05-24,2024-05-31,1348,Turkish Airlines,11:35,19:20,1,1545,1,IST,VNO,HND,Turkish Airlines,11:35,19:20,1,1125,1,IST,HND,VNO
2107,2024-05-24,2024-05-31,1410,ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,1,1290,1,FRA,HND,VNO
2108,2024-05-24,2024-05-31,1365,LOT + Lufthansa,11:00,16:45,1,1425,2,"WAW, FRA",VNO,HND,Lufthansa,11:00,16:45,0,1215,2,"MUC, FRA",HND,VNO
2109,2024-05-24,2024-05-31,1714,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,LOT,20:35,19:20,1,1100,1,WAW,NRT,VNO
2110,2024-05-24,2024-05-31,1451,Lufthansa,06:00,08:00,1,1200,2,"FRA, MUC",VNO,HND,ANA (All Nippon Airways),06:00,08:00,1,1290,1,FRA,HND,VNO
2111,2024-05-24,2024-05-31,1320,airBaltic + Japan Airlines,15:30,17:20,1,1190,1,CDG,VNO,HND,Japan Airlines + British Airways,15:30,17:20,1,1550,1,HEL,HND,VNO
2112,2024-05-24,2024-05-31,1573,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,1090,1,FRA,HND,VNO
2113,2024-05-24,2024-05-31,1419,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,1,1290,1,FRA,HND,VNO
2114,2024-05-24,2024-05-31,1457,Lufthansa,06:00,08:00,1,1200,2,"FRA, MUC",VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:00,1,1290,1,FRA,HND,VNO
2115,2024-05-24,2024-05-31,1669,Finnair + Japan Airlines,13:30,13:05,1,1055,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,1125,1,IST,HND,VNO
2116,2024-05-24,2024-05-31,1504,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,1165,1,MUC,HND,VNO
2117,2024-05-24,2024-05-31,1474,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,1,1215,2,"MUC, FRA",HND,VNO
2118,2024-05-24,2024-05-31,1546,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Emirates + LOT,19:15,18:30,0,1335,2,"DXB, WAW",HND,VNO
2119,2024-05-24,2024-05-31,1520,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Emirates + LOT,20:35,19:20,1,1430,2,"DXB, WAW",NRT,VNO
2120,2024-05-24,2024-05-31,1541,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,1215,1,FRA,HND,VNO
2121,2024-05-24,2024-05-31,1641,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1090,1,FRA,HND,VNO
2122,2024-05-24,2024-05-31,1394,LOT + Lufthansa,11:00,16:45,1,1425,2,"WAW, FRA",VNO,HND,Lufthansa,11:00,16:45,1,1290,1,FRA,HND,VNO
2123,2024-05-24,2024-05-31,1637,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Qatar Airways + LOT,11:35,08:55,1,1410,2,"DOH, WAW",HND,VNO
2124,2024-05-24,2024-05-31,1596,Finnair + Japan Airlines,13:30,13:05,1,1055,1,HEL,VNO,NRT,Emirates + LOT,13:30,13:05,0,1335,2,"DXB, WAW",HND,VNO
2125,2024-05-24,2024-05-31,1541,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,0,1215,1,FRA,HND,VNO
2126,2024-05-24,2024-05-31,1448,LOT + Lufthansa,11:00,16:45,1,1425,2,"WAW, FRA",VNO,HND,Lufthansa,11:00,16:45,1,1215,2,"MUC, FRA",HND,VNO
2127,2024-05-24,2024-05-31,1473,Lufthansa,06:00,09:50,1,1310,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,09:50,1,1290,1,FRA,HND,VNO
2128,2024-05-24,2024-05-31,1621,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,1165,1,MUC,HND,VNO
2129,2024-05-24,2024-05-31,1198,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Finnair,13:30,13:05,1,2165,2,"KIX, HEL",HND,VNO
2130,2024-05-24,2024-05-31,1511,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,1,1290,1,FRA,HND,VNO
2131,2024-05-24,2024-05-31,1032,Scandinavian Airlines,17:45,07:55,2,1930,2,"ARN, CPH",VNO,HND,Air China + Scandinavian Airlines,17:45,07:55,1,1810,2,"PVG, CPH",NRT,VNO
2132,2024-05-24,2024-05-31,998,Turkish Airlines,11:35,19:20,1,1545,1,IST,VNO,HND,Turkish Airlines,11:35,19:20,1,2345,1,IST,NRT,VNO
2133,2024-05-24,2024-05-31,1008,Scandinavian Airlines,15:50,07:55,2,2045,1,CPH,VNO,HND,Air China + Scandinavian Airlines,15:50,07:55,1,1810,2,"PVG, CPH",NRT,VNO
2134,2024-05-24,2024-05-31,837,Turkish Airlines,11:35,07:55,2,2300,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,2345,1,IST,NRT,VNO
2135,2024-05-24,2024-05-31,1653,Lufthansa + ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,13:40,16:45,0,1090,1,FRA,HND,VNO
2136,2024-05-24,2024-05-31,950,Turkish Airlines,11:35,07:55,2,2300,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,1805,1,IST,NRT,VNO
2137,2024-05-24,2024-05-31,837,Turkish Airlines,11:35,08:10,2,2315,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,08:10,1,2345,1,IST,NRT,VNO
2138,2024-05-24,2024-05-31,1307,airBaltic + Emirates,08:05,17:35,1,1650,2,"AMS, DXB",VNO,NRT,Emirates + LOT,08:05,17:35,0,1335,2,"DXB, WAW",HND,VNO
2139,2024-05-24,2024-05-31,1218,Turkish Airlines,11:35,19:20,1,1545,1,IST,VNO,HND,Turkish Airlines,11:35,19:20,1,1665,1,IST,HND,VNO
2140,2024-05-24,2024-05-31,1167,Turkish Airlines,11:35,19:20,1,1545,1,IST,VNO,HND,Turkish Airlines,11:35,19:20,1,1805,1,IST,NRT,VNO
2141,2024-05-24,2024-05-31,786,Turkish Airlines,11:35,19:15,2,2980,2,"IST, OSA",VNO,HND,Turkish Airlines,11:35,19:15,1,1995,2,"KIX, IST",HND,VNO
2142,2024-05-24,2024-05-31,1615,LOT,14:45,18:30,1,1305,1,WAW,VNO,NRT,Turkish Airlines,14:45,18:30,1,1125,1,IST,HND,VNO
2143,2024-05-24,2024-05-31,1802,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,1125,1,IST,HND,VNO
2144,2024-05-24,2024-05-31,1168,airBaltic + Emirates,08:05,22:35,1,1950,2,"AMS, DXB",VNO,HND,Emirates + LOT,08:05,22:35,1,1430,2,"DXB, WAW",NRT,VNO
2145,2024-05-24,2024-05-31,786,Turkish Airlines,11:35,19:15,2,2980,2,"IST, OSA",VNO,HND,Turkish Airlines,11:35,19:15,1,2055,2,"OSA, IST",HND,VNO
2146,2024-05-24,2024-05-31,1637,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Qatar Airways + LOT,20:35,19:20,1,1410,2,"DOH, WAW",HND,VNO
2147,2024-05-24,2024-05-31,1363,Lufthansa,18:20,06:55,2,1835,1,MUC,VNO,HND,Lufthansa,18:20,06:55,0,1090,1,FRA,HND,VNO
2148,2024-05-24,2024-05-31,1675,British Airways + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Turkish Airlines,10:10,13:05,1,1125,1,IST,HND,VNO
2149,2024-05-24,2024-05-31,1650,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Qatar Airways,11:35,08:55,1,1510,2,"DOH, HEL",NRT,VNO
2150,2024-05-24,2024-05-31,1802,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Turkish Airlines,13:30,13:50,1,1125,1,IST,HND,VNO
2151,2024-05-24,2024-05-31,1229,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Finnair,13:30,13:50,1,2165,2,"KIX, HEL",HND,VNO
2152,2024-05-24,2024-05-31,1611,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,1,1290,1,FRA,HND,VNO
2153,2024-05-24,2024-05-31,1198,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Finnair,13:30,13:05,1,2310,2,"KIX, HEL",HND,VNO
2154,2024-05-24,2024-05-31,1377,Lufthansa,19:30,08:10,2,1840,1,FRA,VNO,HND,Lufthansa,19:30,08:10,0,1090,1,FRA,HND,VNO
2155,2024-05-24,2024-05-31,1714,airBaltic + Japan Airlines,15:30,17:20,1,1190,1,CDG,VNO,HND,Japan Airlines + Lufthansa,15:30,17:20,0,1165,1,FRA,NRT,VNO
2156,2024-05-24,2024-05-31,1260,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,1,2000,1,FRA,HND,VNO
2157,2024-05-24,2024-05-31,2119,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Japan Airlines + Finnair,11:35,08:55,1,995,1,HEL,NRT,VNO
2158,2024-05-24,2024-05-31,1389,Lufthansa + ANA (All Nippon Airways),18:20,06:55,2,1835,1,MUC,VNO,HND,Lufthansa,18:20,06:55,0,1090,1,FRA,HND,VNO
2159,2024-05-24,2024-05-31,1899,Finnair + Japan Airlines,13:30,13:05,1,1055,1,HEL,VNO,NRT,LOT,13:30,13:05,1,1100,1,WAW,NRT,VNO
2160,2024-05-24,2024-05-31,1913,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,LOT,13:30,13:05,1,1100,1,WAW,NRT,VNO
2161,2024-05-24,2024-05-31,1380,Lufthansa + ANA (All Nippon Airways),18:20,06:55,2,1835,1,MUC,VNO,HND,ANA (All Nippon Airways) + Lufthansa,18:20,06:55,0,1165,1,MUC,HND,VNO
2162,2024-05-24,2024-05-31,1766,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Qatar Airways + LOT,11:35,08:55,1,1430,2,"DOH, WAW",NRT,VNO
2163,2024-05-24,2024-05-31,1229,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Finnair,13:30,13:50,1,2310,2,"KIX, HEL",HND,VNO
2164,2024-05-24,2024-05-31,2190,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Finnair,11:35,08:55,1,995,1,HEL,NRT,VNO
2165,2024-05-24,2024-05-31,1913,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,LOT,13:30,13:50,1,1100,1,WAW,NRT,VNO
2166,2024-05-24,2024-05-31,2120,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Japan Airlines + Finnair,20:35,19:20,1,995,1,HEL,NRT,VNO
2167,2024-05-24,2024-05-31,1813,LOT + Asiana Airlines,09:00,11:20,1,1220,2,"WAW, ICN",VNO,NRT,Turkish Airlines,09:00,11:20,1,1125,1,IST,HND,VNO
2168,2024-05-24,2024-05-31,1760,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1215,1,FRA,HND,VNO
2169,2024-05-24,2024-05-31,1760,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,1215,1,FRA,HND,VNO
2170,2024-05-24,2024-05-31,1766,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Qatar Airways + LOT,20:35,19:20,1,1430,2,"DOH, WAW",NRT,VNO
2171,2024-05-24,2024-05-31,1733,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,1290,1,FRA,HND,VNO
2172,2024-05-24,2024-05-31,2136,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Japan Airlines + Finnair,19:15,18:30,1,995,1,HEL,NRT,VNO
2173,2024-05-24,2024-05-31,1426,Lufthansa,18:20,06:55,2,1835,1,MUC,VNO,HND,Lufthansa,18:20,06:55,0,1215,2,"MUC, FRA",HND,VNO
2174,2024-05-24,2024-05-31,1403,Qatar Airways,10:10,18:55,1,1605,2,"HEL, DOH",VNO,NRT,Qatar Airways,10:10,18:55,1,1510,2,"DOH, HEL",NRT,VNO
2175,2024-05-24,2024-05-31,1437,Lufthansa,18:20,06:55,2,1835,1,MUC,VNO,HND,ANA (All Nippon Airways) + Lufthansa,18:20,06:55,0,1215,1,FRA,HND,VNO
2176,2024-05-24,2024-05-31,2192,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Finnair,20:35,19:20,1,995,1,HEL,NRT,VNO
2177,2024-05-24,2024-05-31,2206,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Japan Airlines + Finnair,11:35,08:55,1,1070,1,HEL,HND,VNO
2178,2024-05-24,2024-05-31,1782,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Qatar Airways + LOT,19:15,18:30,1,1430,2,"DOH, WAW",NRT,VNO
2179,2024-05-24,2024-05-31,1440,Lufthansa,19:30,08:10,2,1840,1,FRA,VNO,HND,Lufthansa,19:30,08:10,0,1215,2,"MUC, FRA",HND,VNO
2180,2024-05-24,2024-05-31,1444,Lufthansa + ANA (All Nippon Airways),18:20,06:55,2,1835,1,MUC,VNO,HND,Lufthansa,18:20,06:55,0,1215,2,"MUC, FRA",HND,VNO
2181,2024-05-24,2024-05-31,2214,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Finnair,11:35,08:55,1,1070,1,HEL,HND,VNO
2182,2024-05-24,2024-05-31,897,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Japan Airlines + Turkish Airlines,20:35,07:55,2,3165,2,"KIX, IST",HND,VNO
2183,2024-05-24,2024-05-31,1422,Lufthansa,18:20,06:55,2,1835,1,MUC,VNO,HND,ANA (All Nippon Airways) + Lufthansa,18:20,06:55,1,1290,1,FRA,HND,VNO
2184,2024-05-24,2024-05-31,837,Turkish Airlines,11:35,19:15,2,2980,2,"IST, OSA",VNO,HND,Turkish Airlines,11:35,19:15,1,2345,1,IST,NRT,VNO
2185,2024-05-24,2024-05-31,1470,Qatar Airways,10:10,18:55,1,1605,2,"HEL, DOH",VNO,NRT,Qatar Airways + LOT,10:10,18:55,1,1430,2,"DOH, WAW",NRT,VNO
2186,2024-05-24,2024-05-31,1578,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Turkish Airlines,19:15,18:30,1,1805,1,IST,NRT,VNO
2187,2024-05-24,2024-05-31,2210,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Finnair,19:15,18:30,1,995,1,HEL,NRT,VNO
2188,2024-05-24,2024-05-31,1866,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Qatar Airways,11:35,08:55,1,1490,2,"DOH, HEL",HND,VNO
2189,2024-05-24,2024-05-31,1792,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Qatar Airways,20:35,19:20,1,1510,2,"DOH, HEL",NRT,VNO
2190,2024-05-24,2024-05-31,1847,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Etihad Airways,11:35,08:55,1,1530,2,"AUH, FRA",NRT,VNO
2191,2024-05-24,2024-05-31,1745,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,1470,2,"CPH, AUH",VNO,NRT,Turkish Airlines,06:30,13:00,1,1125,1,IST,HND,VNO
2192,2024-05-24,2024-05-31,1895,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Emirates + LOT,13:30,13:05,0,1335,2,"DXB, WAW",HND,VNO
2193,2024-05-24,2024-05-31,1453,Lufthansa,18:20,06:55,2,1835,1,MUC,VNO,HND,Lufthansa,18:20,06:55,1,1290,1,FRA,HND,VNO
2194,2024-05-24,2024-05-31,1527,Scandinavian Airlines + Qatar Airways,11:10,18:55,1,1545,2,"CPH, DOH",VNO,NRT,Qatar Airways + LOT,11:10,18:55,1,1430,2,"DOH, WAW",NRT,VNO
2195,2024-05-24,2024-05-31,1828,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,1,1290,1,FRA,HND,VNO
2196,2024-05-24,2024-05-31,1758,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Singapore Airlines + Scandinavian Airlines,11:35,08:55,1,1685,2,"SIN, CPH",HND,VNO
2197,2024-05-24,2024-05-31,1843,Finnair + Japan Airlines,13:30,13:05,1,1055,1,HEL,VNO,NRT,Qatar Airways + LOT,13:30,13:05,1,1430,2,"DOH, WAW",NRT,VNO
2198,2024-05-24,2024-05-31,988,Turkish Airlines,11:35,19:15,2,2980,2,"IST, OSA",VNO,HND,Turkish Airlines,11:35,19:15,1,1665,1,IST,HND,VNO
2199,2024-05-24,2024-05-31,1467,Lufthansa,19:30,08:10,2,1840,1,FRA,VNO,HND,Lufthansa,19:30,08:10,1,1290,1,FRA,HND,VNO
2200,2024-05-24,2024-05-31,2213,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Japan Airlines + Finnair,20:35,19:20,1,1070,1,HEL,HND,VNO
2201,2024-05-24,2024-05-31,2214,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Finnair,20:35,19:20,1,1070,1,HEL,HND,VNO
2202,2024-05-24,2024-05-31,1504,Scandinavian Airlines + Qatar Airways,11:10,18:55,1,1545,2,"CPH, DOH",VNO,NRT,Qatar Airways,11:10,18:55,1,1510,2,"DOH, HEL",NRT,VNO
2203,2024-05-24,2024-05-31,1764,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Singapore Airlines,11:35,08:55,1,1685,2,"SIN, CPH",HND,VNO
2204,2024-05-24,2024-05-31,1472,Lufthansa + ANA (All Nippon Airways),18:20,06:55,2,1835,1,MUC,VNO,HND,Lufthansa,18:20,06:55,1,1290,1,FRA,HND,VNO
2205,2024-05-24,2024-05-31,1438,Air France,15:30,18:30,1,1260,1,CDG,VNO,HND,KLM,15:30,18:30,1,1940,1,AMS,NRT,VNO
2206,2024-05-24,2024-05-31,1516,Lufthansa,18:20,06:55,2,1835,1,MUC,VNO,HND,Lufthansa,18:20,06:55,1,1215,2,"MUC, FRA",HND,VNO
2207,2024-05-24,2024-05-31,1545,Lufthansa,18:20,06:55,2,1835,1,MUC,VNO,HND,Lufthansa,18:20,06:55,0,1165,1,MUC,HND,VNO
2208,2024-05-24,2024-05-31,1726,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Emirates + Scandinavian Airlines,11:35,08:55,0,1770,2,"DXB, CPH",HND,VNO
2209,2024-05-24,2024-05-31,1557,LOT + Qatar Airways,11:00,18:55,1,1555,2,"WAW, DOH",VNO,NRT,Qatar Airways + LOT,11:00,18:55,1,1430,2,"DOH, WAW",NRT,VNO
2210,2024-05-24,2024-05-31,1866,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Qatar Airways,20:35,19:20,1,1490,2,"DOH, HEL",HND,VNO
2211,2024-05-24,2024-05-31,1527,Lufthansa + ANA (All Nippon Airways),18:20,06:55,2,1835,1,MUC,VNO,HND,Lufthansa,18:20,06:55,1,1215,2,"MUC, FRA",HND,VNO
2212,2024-05-24,2024-05-31,1831,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Qatar Airways,19:15,18:30,1,1510,2,"DOH, HEL",NRT,VNO
2213,2024-05-24,2024-05-31,1530,Lufthansa,19:30,08:10,2,1840,1,FRA,VNO,HND,Lufthansa,19:30,08:10,1,1215,2,"MUC, FRA",HND,VNO
2214,2024-05-24,2024-05-31,1847,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Etihad Airways,20:35,19:20,1,1530,2,"AUH, FRA",NRT,VNO
2215,2024-05-24,2024-05-31,2226,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Japan Airlines + Finnair,19:15,18:30,1,1070,1,HEL,HND,VNO
2216,2024-05-24,2024-05-31,1560,Lufthansa,19:30,08:10,2,1840,1,FRA,VNO,HND,Lufthansa,19:30,08:10,0,1165,1,MUC,HND,VNO
2217,2024-05-24,2024-05-31,2226,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Finnair,19:15,18:30,1,1070,1,HEL,HND,VNO
2218,2024-05-24,2024-05-31,1602,Lufthansa,18:20,06:55,2,1835,1,MUC,VNO,HND,ANA (All Nippon Airways) + Lufthansa,18:20,06:55,0,1090,1,FRA,HND,VNO
2219,2024-05-24,2024-05-31,2186,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Japan Airlines + Finnair,11:35,08:55,1,1230,2,"NGO, HEL",HND,VNO
2220,2024-05-24,2024-05-31,1534,LOT + Qatar Airways,11:00,18:55,1,1555,2,"WAW, DOH",VNO,NRT,Qatar Airways,11:00,18:55,1,1510,2,"DOH, HEL",NRT,VNO
2221,2024-05-24,2024-05-31,2195,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Finnair,11:35,08:55,1,1230,2,"NGO, HEL",HND,VNO
2222,2024-05-24,2024-05-31,1758,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Singapore Airlines + Scandinavian Airlines,20:35,19:20,1,1685,2,"SIN, CPH",HND,VNO
2223,2024-05-24,2024-05-31,950,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Japan Airlines + Turkish Airlines,20:35,08:55,2,3165,2,"KIX, IST",HND,VNO
2224,2024-05-24,2024-05-31,1908,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Qatar Airways + LOT,13:30,13:05,1,1430,2,"DOH, WAW",NRT,VNO
2225,2024-05-24,2024-05-31,1764,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Singapore Airlines,20:35,19:20,1,1685,2,"SIN, CPH",HND,VNO
2226,2024-05-24,2024-05-31,1660,Finnair + Japan Airlines,13:30,13:05,1,1055,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,1805,1,IST,NRT,VNO
2227,2024-05-24,2024-05-31,937,Scandinavian Airlines,21:50,07:55,2,1685,2,"ARN, CPH",VNO,HND,Scandinavian Airlines,21:50,07:55,2,3400,2,"CPH, ARN",HND,VNO
2228,2024-05-24,2024-05-31,1856,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,1470,2,"CPH, AUH",VNO,NRT,LOT,06:30,13:00,1,1100,1,WAW,NRT,VNO
2229,2024-05-24,2024-05-31,1820,Etihad Airways,06:00,13:00,1,1500,2,"FRA, AUH",VNO,NRT,Turkish Airlines,06:00,13:00,1,1125,1,IST,HND,VNO
2230,2024-05-24,2024-05-31,1672,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,1805,1,IST,NRT,VNO
2231,2024-05-24,2024-05-31,1726,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Emirates + Scandinavian Airlines,20:35,19:20,0,1770,2,"DXB, CPH",HND,VNO
2232,2024-05-24,2024-05-31,1869,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Etihad Airways,19:15,18:30,1,1530,2,"AUH, FRA",NRT,VNO
2233,2024-05-24,2024-05-31,882,Scandinavian Airlines,15:50,07:55,2,2045,1,CPH,VNO,HND,Scandinavian Airlines,15:50,07:55,2,3400,2,"CPH, ARN",HND,VNO
2234,2024-05-24,2024-05-31,1904,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Qatar Airways,19:15,18:30,1,1490,2,"DOH, HEL",HND,VNO
2235,2024-05-24,2024-05-31,1989,airBaltic + Air France,05:35,09:10,1,1295,2,"RIX, CDG",VNO,NRT,Turkish Airlines,05:35,09:10,1,1125,1,IST,HND,VNO
2236,2024-05-24,2024-05-31,906,Scandinavian Airlines,17:45,07:55,2,1930,2,"ARN, CPH",VNO,HND,Scandinavian Airlines,17:45,07:55,2,3400,2,"CPH, ARN",HND,VNO
